link,round,home_team,away_team,result,home_position_all,away_position_all,home_winperc_all,away_winperc_all,home_position_home,away_position_home,home_winperc_home,away_winperc_home,home_position_away,away_position_away,home_winperc_away,away_winperc_away,home_form_1,home_form_2,home_form_3,home_form_4,home_form_5,away_form_1,away_form_2,away_form_3,away_form_4,away_form_5,home_previous,draw_previous,away_previous,odds_home,odds_draw,odds_away
https://footystats.org//croatia/nk-osijek-vs-nk-inter-zapresic-h2h-stats#620132,21,Osijek,Inter Zaprešić,Draw,3,8,0.45,0.15,3,9,0.8,0.2,6,7,0.1,0.1,Win,Win,Win,Win,Win,Draw,Lose,Lose,Lose,Win,0.58,0.26,0.16,1.18,6.25,11.86
https://footystats.org//croatia/nk-osijek-vs-nk-inter-zapresic-h2h-stats#620132,21,Osijek,Inter Zaprešić,Draw,3,8,0.45,0.15,3,9,0.8,0.2,6,7,0.1,0.1,Win,Win,Win,Win,Win,Draw,Lose,Lose,Lose,Win,0.58,0.26,0.16,1.34,4.64,8.0
https://footystats.org//croatia/nk-inter-zapresic-vs-nk-istra-1961-h2h-stats#620127,20,Inter Zaprešić,Istra 1961,Home,8,9,0.11,0.11,10,9,0.11,0.11,7,8,0.1,0.1,Draw,Lose,Lose,Draw,Lose,Lose,Lose,Lose,Draw,Lose,0.47,0.26,0.26,2.34,3.08,2.91
https://footystats.org//croatia/nk-inter-zapresic-vs-nk-istra-1961-h2h-stats#620127,20,Inter Zaprešić,Istra 1961,Home,8,9,0.11,0.11,10,9,0.11,0.11,7,8,0.1,0.1,Draw,Lose,Lose,Draw,Lose,Lose,Lose,Lose,Draw,Lose,0.47,0.26,0.26,2.08,3.35,3.27
https://footystats.org//croatia/nk-slaven-belupo-koprivnica-vs-gnk-dinamo-zagreb-h2h-stats#620130,20,Slaven Koprivnica,Dinamo Zagreb,Away,7,1,0.26,0.79,7,1,0.44,0.9,9,1,0.1,0.67,Win,Win,Draw,Lose,Lose,Win,Lose,Win,Win,Draw,0.04,0.15,0.81,9.85,4.57,1.29
https://footystats.org//croatia/nk-slaven-belupo-koprivnica-vs-gnk-dinamo-zagreb-h2h-stats#620130,20,Slaven Koprivnica,Dinamo Zagreb,Away,7,1,0.26,0.79,7,1,0.44,0.9,9,1,0.1,0.67,Win,Win,Draw,Lose,Lose,Win,Lose,Win,Win,Draw,0.04,0.15,0.81,8.03,4.29,1.37
https://footystats.org//croatia/nk-lokomotiva-zagreb-vs-hnk-rijeka-h2h-stats#620129,20,Lokomotiva Zagreb,Rijeka,Home,6,3,0.42,0.53,4,6,0.67,0.4,4,2,0.2,0.67,Win,Win,Win,Draw,Lose,Lose,Win,Win,Lose,Win,0.23,0.07,0.69,3.04,3.41,2.13
https://footystats.org//croatia/nk-lokomotiva-zagreb-vs-hnk-rijeka-h2h-stats#620129,20,Lokomotiva Zagreb,Rijeka,Home,6,3,0.42,0.53,4,6,0.67,0.4,4,2,0.2,0.67,Win,Win,Win,Draw,Lose,Lose,Win,Win,Lose,Win,0.23,0.07,0.69,3.37,3.36,2.04
https://footystats.org//croatia/hnk-gorica-vs-nk-osijek-h2h-stats#620131,20,Gorica,Osijek,Draw,6,4,0.42,0.47,5,3,0.5,0.8,3,6,0.33,0.11,Draw,Win,Lose,Win,Win,Win,Draw,Lose,Lose,Win,0.5,0.16,0.33,2.96,3.12,2.31
https://footystats.org//croatia/hnk-gorica-vs-nk-osijek-h2h-stats#620131,20,Gorica,Osijek,Draw,6,4,0.42,0.47,5,3,0.5,0.8,3,6,0.33,0.11,Draw,Win,Lose,Win,Win,Win,Draw,Lose,Lose,Win,0.5,0.16,0.33,2.23,3.19,3.07
